290	28519.794922
291	25521.810547
292	20731.234375
293	35275.136719
294	37851.023438
295	28173.457031
296	49033.585938
297	53659.273438
298	39464.695312
299	44089.835938
300	49898.667969
301	51604.296875
302	48142.753906
303	46724.007812
304	61248.238281
305	46648.777344
306	45174.343750
307	52105.050781
308	59710.347656
309	53611.234375
310	61559.226562
311	59913.265625
312	63325.835938
313	64533.125000
314	56975.132812
315	59953.050781
316	65373.847656
317	62055.328125
318	65319.968750
319	61561.792969
320	67984.867188
321	69714.523438
322	67687.414062
323	63381.902344
324	56304.859375
325	62428.835938
326	62157.316406
327	54831.144531
328	61207.050781
329	62645.750000
330	66052.609375
331	52556.921875
332	58050.609375
333	52715.460938
334	53406.597656
335	48066.812500
336	51740.820312
337	56815.742188
338	53837.621094
339	51684.269531
340	36070.691406
341	41158.925781
342	45668.867188
343	39724.386719
344	32583.876953
345	29700.658203
346	40659.953125
347	24835.517578
348	26524.505859
349	16274.439453
350	30709.207031
351	12141.293945
352	14196.599609
353	19182.656250
354	1001.938904
355	17017.451172
356	-2566.351318
357	10934.337891
358	7706.747559
359	9414.628906
360	2236.565918
361	-10524.800781
362	7122.315430
363	-7192.458496
364	-4586.790527
365	-8963.934570
366	-6360.169922
367	-30962.664062
368	-13027.077148
369	-30023.087891
370	-27174.416016
371	-37065.710938
372	-32647.871094
373	-39017.253906
374	-33598.453125
375	-32680.587891
376	-49466.234375
377	-32914.792969
378	-41010.304688
379	-45441.214844
380	-36831.285156
381	-55082.230469
382	-48785.226562
383	-54038.414062
384	-55065.343750
385	-59329.648438
386	-54135.671875
387	-51519.378906
388	-57211.953125
389	-61428.398438
390	-56146.335938
391	-56490.769531
392	-68086.796875
393	-73220.679688
394	-76771.054688
395	-66962.445312
396	-72562.531250
397	-67655.375000
398	-73118.976562
399	-73107.304688
400	-59861.781250
401	-69914.921875
402	-64577.582031
403	-70276.265625
404	-80746.281250
405	-55016.664062
406	-62592.050781
407	-59953.363281
408	-61237.015625
409	-60951.093750
410	-55921.210938
411	-62996.000000
412	-53742.714844
413	-61293.117188
414	-49386.718750
415	-51596.257812
416	-61005.359375
417	-55278.050781
418	-51634.511719
419	-41534.105469
420	-34885.332031
421	-44238.597656
422	-49931.652344
423	-42561.496094
424	-36110.957031
425	-32028.839844
426	-30189.033203
427	-32187.943359
428	-26350.953125
429	-34123.171875
430	-17315.517578
431	-24362.900391
432	-21994.427734
433	-9505.400391
434	-9290.668945
435	-28999.546875
436	3156.358154
437	-13061.954102
438	-9803.797852
439	-4563.844238
440	5818.685059
441	5713.552246
442	15661.094727
443	7679.560547
444	17258.535156
445	4598.836426
446	9417.934570
447	24587.583984
448	17733.515625
449	25300.080078
450	17782.585938
451	33701.187500
452	27722.519531
453	41186.175781
454	33670.164062
455	33115.507812
456	45431.351562
457	46715.085938
458	42552.597656
459	30215.849609
460	47094.707031
461	55810.968750
462	50913.113281
463	48394.843750
464	52254.023438
465	60440.960938
466	59164.046875
467	58099.710938
468	57986.355469
469	60251.082031
470	63662.105469
471	58302.453125
472	66101.156250
473	63494.621094
474	59447.207031
475	71931.250000
476	66948.851562
477	61805.652344
478	69259.179688
479	64419.421875
480	54078.753906
481	62151.644531
482	61996.781250
483	64492.468750
484	65811.945312
485	58315.863281
486	62458.710938
487	70895.835938
488	68093.250000
489	61067.484375
490	73754.164062
491	63017.054688
492	55942.515625
493	60060.597656
494	50378.558594
495	47044.824219
496	57362.906250
497	49089.472656
498	53328.234375
499	44917.656250
500	43325.222656
501	46239.882812
502	43225.468750
503	42830.648438
504	29369.119141
505	39178.105469
506	32838.812500
507	31561.484375
508	12393.739258
509	21795.785156
510	13027.322266
511	22156.294922
512	15506.144531
